CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08015021_14_20200331,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,31,31/03/2020,24,V,24,V,36,V,50,V,62,V,60,V,51,V,54,V,51,V,54,V,54,V,62,V,71,V,72,V,67,V,62,V,61,V,73,V,76,V,71,V,82,V,86,V,87,V,90,V,
08015021_14_20200319,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,19,19/03/2020,15,V,3,V,4,V,12,V,11,V,3,V,1,V,3,V,11,V,15,V,65,V,74,V,82,V,89,V,94,V,93,V,96,V,94,V,99,V,99,V,87,V,58,V,47,V,55,V,
08015021_14_20200310,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,10,10/03/2020,32,V,33,V,37,V,46,V,50,V,45,V,32,V,16,V,16,V,27,V,40,V,51,V,54,V,59,V,60,V,51,V,52,V,48,V,42,V,37,V,12,V,3,V,20,V,25,V,
08015021_14_20200312,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,12,12/03/2020,1,V,21,V,33,V,52,V,42,V,32,V,18,V,4,V,9,V,18,V,22,V,33,V,55,V,82,V,82,V,89,V,88,V,85,V,87,V,84,V,91,V,100,V,96,V,88,V,
08015021_14_20200311,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,11,11/03/2020,42,V,47,V,38,V,24,V,18,V,4,V,1,V,2,V,4,V,11,V,47,V,63,V,76,V,84,V,83,V,91,V,84,V,84,V,73,V,62,V,52,V,43,V,1,V,1,V,
08015021_14_20200325,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,25,25/03/2020,79,V,78,V,80,V,79,V,78,V,74,V,68,V,65,V,57,V,50,V,71,V,87,V,87,V,87,V,88,V,87,V,81,V,76,V,72,V,53,V,40,V,36,V,36,V,40,V,
08015021_14_20200313,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,13,13/03/2020,80,V,44,V,23,V,41,V,23,V,30,V,1,V,1,V,3,V,16,V,22,V,45,V,61,V,65,V,76,V,71,V,81,V,68,V,63,V,51,V,48,V,41,V,30,V,7,V,
08015021_14_20200329,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,29,29/03/2020,61,V,,N,60,V,50,V,42,V,24,V,43,V,34,V,19,V,35,V,41,V,51,V,69,V,82,V,93,V,106,V,121,V,104,V,106,V,100,V,97,V,99,V,71,V,29,V,
08015021_14_20200317,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,17,17/03/2020,86,V,85,V,83,V,82,V,86,V,85,V,80,V,77,V,69,V,64,V,75,V,76,V,75,V,78,V,75,V,77,V,76,V,75,V,68,V,70,V,65,V,61,V,59,V,27,V,
08015021_14_20200314,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,14,14/03/2020,8,V,19,V,14,V,24,V,22,V,18,V,19,V,12,V,17,V,39,V,44,V,62,V,78,V,85,V,89,V,96,V,105,V,90,V,72,V,64,V,58,V,51,V,35,V,28,V,
08015021_14_20200316,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,16,16/03/2020,86,V,86,V,89,V,91,V,92,V,81,V,80,V,80,V,83,V,86,V,82,V,81,V,84,V,81,V,78,V,77,V,79,V,77,V,74,V,77,V,82,V,82,V,84,V,87,V,
08015021_14_20200318,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,18,18/03/2020,18,V,3,V,6,V,3,V,12,V,7,V,1,V,1,V,3,V,13,V,55,V,60,V,75,V,87,V,,N,92,V,92,V,90,V,87,V,81,V,73,V,52,V,13,V,26,V,
08015021_14_20200307,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,7,07/03/2020,68,V,68,V,58,V,53,V,58,V,61,V,60,V,54,V,53,V,54,V,56,V,60,V,70,V,73,V,76,V,78,V,75,V,71,V,81,V,82,V,81,V,82,V,77,V,72,V,
08015021_14_20200306,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,6,06/03/2020,63,V,60,V,61,V,65,V,59,V,55,V,46,V,23,V,35,V,45,V,58,V,68,V,68,V,66,V,74,V,73,V,60,V,70,V,74,V,58,V,51,V,63,V,68,V,75,V,
08015021_14_20200308,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,8,08/03/2020,21,V,9,V,11,V,26,V,34,V,40,V,33,V,31,V,37,V,46,V,49,V,52,V,62,V,75,V,79,V,81,V,89,V,79,V,65,V,45,V,28,V,10,V,11,V,7,V,
08015021_14_20200305,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,5,05/03/2020,1,V,1,V,2,V,4,V,10,V,3,V,2,V,2,V,4,V,10,V,17,V,26,V,46,V,48,V,48,V,49,V,63,V,64,V,75,V,71,V,63,V,63,V,63,V,68,V,
08015021_14_20200315,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,15,15/03/2020,37,V,35,V,29,V,21,V,17,V,13,V,13,V,18,V,29,V,41,V,51,V,66,V,76,V,81,V,90,V,88,V,91,V,93,V,86,V,81,V,82,V,77,V,81,V,85,V,
08015021_14_20200301,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,1,01/03/2020,48,V,64,V,71,V,70,V,71,V,77,V,78,V,65,V,43,V,62,V,67,V,73,V,75,V,77,V,76,V,77,V,77,V,72,V,55,V,39,V,35,V,24,V,17,V,8,V,"(41.443985, 2.2378986)"
08015021_14_20200304,8015021,8,15,,,Badalona,41.443985,2.2378986,7,,,14,O3,µg/m3,08015021_14_6,2020,3,4,04/03/2020,54,V,45,V,32,V,44,V,44,V,35,V,20,V,10,V,4,V,10,V,33,V,42,V,,N,,N,,N,,N,70,V,67,V,65,V,53,V,33,V,2,V,3,V,1,V,
08015021_14_20200328,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,28,28/03/2020,47,V,44,V,39,V,40,V,45,V,45,V,35,V,24,V,28,V,61,V,73,V,84,V,84,V,85,V,81,V,91,V,85,V,85,V,86,V,78,V,73,V,55,V,51,V,58,V,
08015021_14_20200326,8015021,8,15,21,Badalona,Badalona,41.443985,2.2378986,7,background,urban,14,O3,µg/m3,08015021_14_6,2020,3,26,26/03/2020,51,V,49,V,46,V,51,V,41,V,36,V,6,V,5,V,15,V,49,V,70,V,83,V,84,V,84,V,86,V,85,V,87,V,84,V,82,V,79,V,76,V,73,V,72,V,71,V,
08019043_14_20200311,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,11,11/03/2020,8,V,6,V,14,V,23,V,2,V,4,V,8,V,3,V,8,V,20,V,25,V,42,V,55,V,50,V,59,V,69,V,51,V,35,V,16,V,4,V,8,V,9,V,8,V,6,V,
08019043_14_20200323,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,23,23/03/2020,77,V,75,V,69,V,67,V,66,V,65,V,64,V,54,V,53,V,45,V,44,V,63,V,71,V,76,V,83,V,83,V,83,V,83,V,76,V,74,V,74,V,79,V,75,V,77,V,
08019043_14_20200306,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,6,06/03/2020,57,V,65,V,65,V,63,V,65,V,62,V,56,V,39,V,41,V,45,V,52,V,54,V,54,V,52,V,58,V,59,V,57,V,53,V,54,V,49,V,47,V,47,V,50,V,52,V,
08019043_14_20200307,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,7,07/03/2020,51,V,53,V,60,V,61,V,62,V,63,V,59,V,44,V,45,V,55,V,53,V,59,V,64,V,67,V,72,V,73,V,67,V,64,V,45,V,45,V,50,V,57,V,52,V,34,V,
08019043_14_20200308,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,8,08/03/2020,52,V,35,V,36,V,44,V,55,V,41,V,35,V,29,V,32,V,38,V,50,V,54,V,58,V,50,V,55,V,68,V,79,V,75,V,60,V,53,V,47,V,37,V,38,V,39,V,
08019043_14_20200309,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,9,09/03/2020,17,V,4,V,15,V,30,V,38,V,41,V,30,V,27,V,16,V,23,V,35,V,37,V,47,V,,N,48,V,48,V,63,V,65,V,54,V,53,V,51,V,47,V,44,V,53,V,
08019043_14_20200310,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,10,10/03/2020,50,V,52,V,49,V,43,V,52,V,54,V,48,V,31,V,25,V,33,V,43,V,49,V,43,V,55,V,58,V,60,V,64,V,56,V,46,V,30,V,20,V,6,V,12,V,14,V,
08019043_14_20200319,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,19,19/03/2020,32,V,29,V,10,V,4,V,3,V,2,V,2,V,5,V,23,V,39,V,53,V,64,V,76,V,78,V,87,V,87,V,88,V,87,V,91,V,99,V,99,V,96,V,94,V,81,V,
08019043_14_20200326,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,26,26/03/2020,64,V,60,V,58,V,52,V,55,V,47,V,26,V,29,V,38,V,41,V,61,V,74,V,77,V,79,V,82,V,84,V,85,V,81,V,78,V,74,V,72,V,72,V,60,V,60,V,
08019043_14_20200316,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,16,16/03/2020,71,V,70,V,75,V,83,V,85,V,83,V,77,V,72,V,74,V,78,V,71,V,70,V,69,V,63,V,62,V,64,V,71,V,70,V,71,V,73,V,78,V,80,V,80,V,76,V,
08019043_14_20200325,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,25,25/03/2020,76,V,76,V,68,V,74,V,75,V,71,V,59,V,55,V,50,V,43,V,61,V,78,V,82,V,81,V,84,V,78,V,79,V,66,V,58,V,65,V,66,V,47,V,52,V,54,V,
08019043_14_20200313,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,13,13/03/2020,54,V,29,V,30,V,36,V,17,V,12,V,1,V,2,V,4,V,6,V,26,V,45,V,50,V,55,V,54,V,58,V,56,V,50,V,47,V,28,V,30,V,23,V,9,V,3,V,
08019043_14_20200314,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,14,14/03/2020,3,V,1,V,1,V,1,V,13,V,42,V,17,V,24,V,10,V,12,V,25,V,38,V,57,V,70,V,73,V,68,V,60,V,61,V,60,V,62,V,66,V,56,V,39,V,41,V,
08019043_14_20200315,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,15,15/03/2020,46,V,48,V,25,V,42,V,49,V,26,V,5,V,10,V,23,V,65,V,67,V,67,V,76,V,77,V,80,V,81,V,85,V,84,V,79,V,71,V,64,V,66,V,67,V,73,V,
08019043_14_20200320,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,20,20/03/2020,68,V,72,V,64,V,64,V,58,V,61,V,56,V,44,V,46,V,66,V,70,V,85,V,88,V,92,V,89,V,90,V,93,V,91,V,93,V,85,V,92,V,79,V,75,V,72,V,
08019043_14_20200321,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,21,21/03/2020,57,V,58,V,50,V,67,V,70,V,76,V,65,V,54,V,64,V,65,V,73,V,86,V,94,V,96,V,95,V,97,V,96,V,99,V,90,V,85,V,77,V,79,V,76,V,71,V,
08019043_14_20200322,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,22,22/03/2020,66,V,58,V,50,V,51,V,53,V,54,V,53,V,57,V,63,V,69,V,83,V,85,V,87,V,89,V,88,V,88,V,88,V,89,V,87,V,84,V,82,V,81,V,78,V,75,V,
08019043_14_20200302,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,2,02/03/2020,29,V,40,V,43,V,59,V,60,V,61,V,56,V,47,V,43,V,44,V,49,V,,N,56,V,61,V,,N,,N,,N,58,V,57,V,57,V,54,V,59,V,62,V,63,V,"(41.385315, 2.1537998)"
08019043_14_20200303,8019043,8,19,,,Barcelona,41.385315,2.1537998,26,,,14,O3,µg/m3,08019043_14_6,2020,3,3,03/03/2020,64,V,66,V,69,V,67,V,68,V,66,V,58,V,49,V,44,V,40,V,35,V,44,V,57,V,59,V,51,V,58,V,61,V,50,V,44,V,44,V,43,V,43,V,55,V,56,V,
08019043_14_20200304,8019043,8,19,,,Barcelona,41.385315,2.1537998,26,,,14,O3,µg/m3,08019043_14_6,2020,3,4,04/03/2020,54,V,42,V,62,V,56,V,62,V,47,V,32,V,14,V,7,V,9,V,26,V,29,V,13,V,21,V,48,V,52,V,48,V,41,V,24,V,22,V,21,V,17,V,7,V,17,V,
08019043_14_20200324,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,24,24/03/2020,79,V,80,V,76,V,81,V,80,V,77,V,73,V,63,V,70,V,78,V,80,V,80,V,86,V,88,V,87,V,88,V,86,V,85,V,85,V,85,V,84,V,81,V,77,V,73,V,
08019043_14_20200301,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,1,01/03/2020,7,V,46,V,54,V,45,V,49,V,58,V,63,V,54,V,36,V,53,V,59,V,63,V,64,V,64,V,64,V,72,V,70,V,68,V,52,V,32,V,27,V,25,V,30,V,6,V,"(41.385315, 2.1537998)"
08019043_14_20200331,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,31,31/03/2020,22,V,26,V,33,V,38,V,57,V,63,V,59,V,42,V,48,V,51,V,54,V,58,V,65,V,63,V,58,V,56,V,53,V,60,V,70,V,68,V,72,V,78,V,80,V,81,V,
08019043_14_20200330,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,30,30/03/2020,42,V,67,V,83,V,77,V,71,V,70,V,67,V,58,V,53,V,51,V,42,V,32,V,32,V,32,V,36,V,33,V,32,V,41,V,45,V,41,V,37,V,42,V,40,V,26,V,
08019043_14_20200329,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,29,29/03/2020,59,V,,N,44,V,34,V,22,V,7,V,14,V,9,V,9,V,36,V,53,V,59,V,62,V,69,V,86,V,109,V,101,V,111,V,109,V,97,V,100,V,88,V,47,V,64,V,
08019043_14_20200318,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,18,18/03/2020,44,V,32,V,26,V,27,V,13,V,8,V,6,V,2,V,5,V,29,V,39,V,38,V,53,V,72,V,76,V,85,V,85,V,76,V,60,V,45,V,35,V,10,V,13,V,12,V,
08019043_14_20200317,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,17,17/03/2020,79,V,80,V,80,V,77,V,81,V,78,V,77,V,66,V,61,V,52,V,64,V,61,V,65,V,69,V,66,V,68,V,69,V,62,V,52,V,53,V,53,V,42,V,50,V,55,V,
08019043_14_20200305,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,5,05/03/2020,14,V,13,V,16,V,3,V,2,V,1,V,1,V,3,V,3,V,5,V,8,V,27,V,32,V,34,V,37,V,45,V,43,V,56,V,65,V,64,V,60,V,63,V,63,V,63,V,
08019043_14_20200328,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,28,28/03/2020,49,V,44,V,31,V,28,V,43,V,47,V,47,V,38,V,54,V,64,V,70,V,78,V,80,V,83,V,82,V,83,V,90,V,89,V,87,V,85,V,80,V,65,V,61,V,51,V,
08019043_14_20200327,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,27,27/03/2020,53,V,58,V,51,V,51,V,66,V,60,V,44,V,33,V,45,V,48,V,61,V,70,V,73,V,75,V,73,V,72,V,79,V,79,V,82,V,70,V,63,V,66,V,63,V,62,V,
08019043_14_20200312,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,14,O3,µg/m3,08019043_14_6,2020,3,12,12/03/2020,1,V,1,V,1,V,1,V,2,V,1,V,1,V,2,V,2,V,4,V,8,V,31,V,50,V,61,V,56,V,70,V,58,V,50,V,31,V,15,V,45,V,78,V,81,V,68,V,
08019044_14_20200330,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,30,30/03/2020,61,V,62,V,83,V,79,V,72,V,72,V,66,V,61,V,53,V,47,V,44,V,41,V,42,V,40,V,41,V,36,V,35,V,47,V,52,V,43,V,38,V,39,V,38,V,29,V,
08019044_14_20200316,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,16,16/03/2020,80,V,82,V,85,V,87,V,86,V,86,V,80,V,78,V,71,V,80,V,76,V,72,V,71,V,69,V,69,V,69,V,72,V,74,V,73,V,72,V,77,V,77,V,79,V,84,V,
08019044_14_20200321,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,21,21/03/2020,63,V,76,V,74,V,72,V,69,V,74,V,64,V,53,V,61,V,67,V,75,V,82,V,92,V,97,V,97,V,99,V,98,V,99,V,89,V,85,V,77,V,79,V,75,V,69,V,
08019044_14_20200322,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,22,22/03/2020,62,V,60,V,57,V,58,V,54,V,59,V,58,V,52,V,56,V,74,V,80,V,86,V,88,V,88,V,87,V,86,V,88,V,90,V,87,V,85,V,86,V,83,V,80,V,81,V,
08019044_14_20200329,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,29,29/03/2020,58,V,,N,64,V,41,V,25,V,20,V,10,V,4,V,6,V,15,V,48,V,62,V,70,V,73,V,87,V,108,V,106,V,115,V,103,V,100,V,95,V,86,V,78,V,57,V,
08019044_14_20200327,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,27,27/03/2020,56,V,60,V,66,V,69,V,69,V,61,V,56,V,27,V,44,V,64,V,68,V,72,V,76,V,79,V,76,V,70,V,82,V,77,V,87,V,75,V,71,V,64,V,66,V,65,V,
08019044_14_20200312,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,12,12/03/2020,3,V,2,V,1,V,3,V,3,V,1,V,1,V,2,V,4,V,5,V,7,V,34,V,60,V,65,V,62,V,80,V,68,V,55,V,28,V,5,V,45,V,69,V,87,V,77,V,
08019044_14_20200328,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,28,28/03/2020,60,V,51,V,58,V,54,V,57,V,55,V,51,V,36,V,54,V,56,V,66,V,71,V,79,V,82,V,84,V,84,V,89,V,91,V,88,V,86,V,73,V,69,V,66,V,63,V,
08019044_14_20200305,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,5,05/03/2020,9,V,10,V,13,V,8,V,5,V,10,V,2,V,5,V,4,V,7,V,10,V,29,V,42,V,44,V,31,V,46,V,51,V,64,V,75,V,73,V,68,V,69,V,68,V,70,V,
08019044_14_20200308,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,14,O3,µg/m3,08019044_14_6,2020,3,8,08/03/2020,60,V,35,V,38,V,51,V,56,V,54,V,44,V,38,V,44,V,58,V,63,V,67,V,60,V,57,V,67,V,80,V,83,V,77,V,64,V,51,V,50,V,46,V,33,V,30,V,
